trip_month,pickup_borough,dropoff_borough,trip_count,avg_trip_distance,avg_total_amount,total_revenue
2017-07-01 00:00:00,Unknown,Bronx,97,8.7,33.74,3272.57
2017-08-01 00:00:00,Brooklyn,Manhattan,28676,5.05,22.67,650048.88
2017-08-01 00:00:00,Unknown,EWR,69,11.66,97.87,6753.12
2017-08-01 00:00:00,EWR,Manhattan,22,18.93,97.84,2152.5
2017-09-01 00:00:00,Unknown,EWR,46,11.26,90.77,4175.63
2017-09-01 00:00:00,EWR,Manhattan,13,18.13,92.99,1208.92
2017-10-01 00:00:00,Manhattan,N/A,8743,13.77,80.13,700576.68
2017-10-01 00:00:00,Manhattan,Staten Island,1237,19.1,80.0,98957.45
2018-01-01 00:00:00,Manhattan,Unknown,3524,2.62,14.87,52393.59
2018-01-01 00:00:00,Bronx,Queens,175,10.92,39.3,6877.72
2018-01-01 00:00:00,N/A,Bronx,18,5.3,19.12,344.21
2018-02-01 00:00:00,Queens,Unknown,355,11.94,47.58,16892.28
2018-03-01 00:00:00,Brooklyn,Queens,6588,8.56,32.12,211607.04
2018-03-01 00:00:00,Queens,N/A,8699,21.2,98.88,860162.06
2018-03-01 00:00:00,Bronx,Unknown,6,4.47,26.12,156.7
2018-03-01 00:00:00,Queens,Staten Island,494,26.25,90.44,44675.91
2018-04-01 00:00:00,Bronx,Bronx,5148,3.02,14.7,75669.76
2018-05-01 00:00:00,Unknown,Unknown,97372,2.9,16.34,1591511.58
2018-06-01 00:00:00,Queens,Bronx,9308,15.31,54.5,507298.99
2018-07-01 00:00:00,Unknown,Unknown,89353,3.29,16.62,1484752.79
2018-07-01 00:00:00,Brooklyn,Bronx,557,17.82,58.41,32531.68
2014-06-01 00:00:00,Staten Island,Manhattan,16,8.5,36.86,589.75
2014-06-01 00:00:00,EWR,Manhattan,19,9.08,48.46,920.73
2014-08-01 00:00:00,EWR,Manhattan,8,12.62,39.81,318.48
2014-12-01 00:00:00,Staten Island,Manhattan,29,7.95,36.41,1056.01
2015-01-01 00:00:00,N/A,Staten Island,3,11.77,47.13,141.4
2015-02-01 00:00:00,N/A,EWR,88,8.44,86.74,7633.07
2015-12-01 00:00:00,Unknown,Unknown,132733,2.83,15.93,2114095.05
2016-08-01 00:00:00,Staten Island,Manhattan,11,14.19,56.78,624.61
2017-01-01 00:00:00,N/A,Brooklyn,51,5.33,23.21,1183.47
2017-03-01 00:00:00,N/A,Unknown,10,2.28,24.46,244.57
2017-11-01 00:00:00,Unknown,Unknown,124781,2.75,15.92,1986990.64
2017-11-01 00:00:00,Queens,Queens,128733,5.22,21.76,2801477.46
2017-11-01 00:00:00,Bronx,Queens,174,10.86,43.5,7568.89
2017-11-01 00:00:00,Brooklyn,Unknown,83,3.66,18.16,1507.45
2018-02-01 00:00:00,Staten Island,Brooklyn,8,8.13,31.3,250.43
2018-05-01 00:00:00,Bronx,Unknown,6,8.81,33.65,201.91
2018-07-01 00:00:00,EWR,Manhattan,19,14.54,87.6,1664.43
2014-01-01 00:00:00,Staten Island,Unknown,2,0.41,4.75,9.5
2014-03-01 00:00:00,Bronx,EWR,5,21.83,102.58,512.89
2014-12-01 00:00:00,N/A,Brooklyn,43,7.36,34.74,1493.61
2015-07-01 00:00:00,EWR,Unknown,1,0.02,120.3,120.3
2017-06-01 00:00:00,N/A,Staten Island,2,14.25,51.34,102.68
2018-04-01 00:00:00,N/A,Brooklyn,17,11.33,41.07,698.17
2015-01-01 00:00:00,Staten Island,Unknown,2,7.04,30.63,61.26
2016-04-01 00:00:00,EWR,Manhattan,6,14.63,75.81,454.85
2016-09-01 00:00:00,Bronx,EWR,4,29.22,110.18,440.7
2014-10-01 00:00:00,N/A,Staten Island,3,16.42,141.92,425.75
2015-08-01 00:00:00,Staten Island,Queens,7,22.29,81.15,568.04
2015-04-01 00:00:00,Unknown,Staten Island,6,20.43,76.84,461.07
2016-03-01 00:00:00,Bronx,Staten Island,4,28.4,94.26,377.02
2017-01-01 00:00:00,Staten Island,Queens,3,25.67,82.84,248.53
2018-05-01 00:00:00,N/A,Unknown,4,4.79,17.99,71.96
2019-01-01 00:00:00,Manhattan,Queens,1,3.47,16.56,16.56
2014-04-01 00:00:00,EWR,Brooklyn,4,15.65,48.25,193.0
2015-11-01 00:00:00,Bronx,EWR,5,26.57,109.03,545.16
2016-11-01 00:00:00,Bronx,Staten Island,2,30.89,106.03,212.05
2017-02-01 00:00:00,EWR,Unknown,3,0.11,111.27,333.82
2019-01-01 00:00:00,Queens,Manhattan,1,16.78,74.06,74.06
2017-04-01 00:00:00,Staten Island,N/A,5,37.94,234.35,1171.73
2016-07-01 00:00:00,EWR,Unknown,3,6.06,88.4,265.2
2016-10-01 00:00:00,Staten Island,Unknown,1,18.91,61.84,61.84
2017-09-01 00:00:00,Bronx,Unknown,2,6.36,30.3,60.6
2014-11-01 00:00:00,EWR,Bronx,1,26.29,99.0,99.0
2015-09-01 00:00:00,EWR,Queens,1,30.22,99.09,99.09
2018-09-01 00:00:00,Manhattan,Queens,1,2.97,15.8,15.8
2014-01-01 00:00:00,Brooklyn,Brooklyn,213814,2.33,12.15,2597747.61
2014-01-01 00:00:00,Staten Island,Staten Island,132,3.43,23.27,3072.02
2014-01-01 00:00:00,Unknown,Queens,790,10.09,39.72,31374.93
2014-01-01 00:00:00,Staten Island,N/A,8,7.1,53.56,428.44
2014-02-01 00:00:00,Manhattan,Queens,433147,9.59,37.56,16269271.57
2014-02-01 00:00:00,Brooklyn,Staten Island,119,13.53,55.11,6558.51
2014-02-01 00:00:00,Brooklyn,N/A,228,14.64,81.1,18491.47
2014-02-01 00:00:00,Unknown,N/A,49,8.32,63.74,3123.4
2014-02-01 00:00:00,EWR,Unknown,14,4.78,93.25,1305.48
2014-03-01 00:00:00,Manhattan,N/A,19208,11.18,72.13,1385416.12
2014-03-01 00:00:00,Manhattan,Staten Island,2299,19.13,76.58,176051.8
2014-03-01 00:00:00,Bronx,Brooklyn,134,13.69,46.94,6290.03
2014-04-01 00:00:00,N/A,N/A,4409,3.68,38.49,169716.22
2014-04-01 00:00:00,Brooklyn,Unknown,486,4.53,21.29,10349.01
2014-04-01 00:00:00,Queens,N/A,8222,18.55,85.5,703002.38
2014-04-01 00:00:00,EWR,EWR,224,5.57,72.75,16297.08
2014-04-01 00:00:00,Queens,Staten Island,633,26.76,88.05,55737.14
2014-05-01 00:00:00,Unknown,Queens,1400,9.64,38.14,53402.37
2014-05-01 00:00:00,Brooklyn,Bronx,702,15.21,50.69,35581.27
2014-06-01 00:00:00,Queens,N/A,9153,19.45,91.93,841400.58
2014-06-01 00:00:00,Manhattan,Unknown,12094,2.2,13.71,165811.61
2014-06-01 00:00:00,Bronx,Bronx,4498,2.93,13.71,61684.33
2014-06-01 00:00:00,Brooklyn,Unknown,602,4.89,22.14,13326.68
2014-06-01 00:00:00,Queens,Staten Island,653,26.34,87.87,57375.95
2014-07-01 00:00:00,Brooklyn,Unknown,573,5.0,22.45,12861.56
2014-08-01 00:00:00,Manhattan,N/A,15236,44.74,70.86,1079595.85
2014-08-01 00:00:00,Manhattan,Staten Island,1678,19.21,76.73,128756.76
2014-08-01 00:00:00,Bronx,Manhattan,3322,4.29,17.84,59258.94
2014-09-01 00:00:00,Brooklyn,Manhattan,92031,5.03,22.64,2083394.53
2014-09-01 00:00:00,Unknown,Bronx,162,9.54,33.85,5483.69
2014-09-01 00:00:00,N/A,Bronx,22,10.59,26.29,578.4
2014-10-01 00:00:00,Queens,N/A,9149,33.21,91.58,837900.81
2014-10-01 00:00:00,Bronx,Manhattan,3086,3.95,17.12,52817.13
2014-10-01 00:00:00,Staten Island,Brooklyn,11,10.46,40.81,448.9
2014-10-01 00:00:00,Queens,Staten Island,688,26.82,89.79,61776.46
2014-10-01 00:00:00,N/A,Unknown,90,1.07,50.65,4558.23
2014-11-01 00:00:00,Manhattan,Bronx,54738,76.71,32.16,1760200.27
2014-11-01 00:00:00,Queens,N/A,7619,19.84,89.69,683338.25
2014-11-01 00:00:00,Bronx,Manhattan,3418,3.95,17.11,58482.15
2014-11-01 00:00:00,Queens,Staten Island,550,26.14,87.45,48097.59
2014-12-01 00:00:00,Manhattan,Queens,473774,82.99,39.69,18804405.69
2014-12-01 00:00:00,Brooklyn,Manhattan,72452,27.84,22.61,1638226.65
2015-01-01 00:00:00,Unknown,Queens,1453,8.3,34.33,49883.13
2015-01-01 00:00:00,N/A,Unknown,62,1.85,44.29,2746.01
2015-01-01 00:00:00,Staten Island,Staten Island,96,4.98,24.4,2342.17
2015-02-01 00:00:00,Brooklyn,Queens,14966,7.77,29.24,437585.6
2015-02-01 00:00:00,Queens,Manhattan,337443,34.62,48.33,16307697.92
2015-03-01 00:00:00,N/A,Manhattan,644,3.75,21.76,14010.99
2015-03-01 00:00:00,Brooklyn,Unknown,139,3.73,20.27,2817.18
2015-04-01 00:00:00,Unknown,Unknown,178278,141.25,15.55,2773031.46
2015-04-01 00:00:00,Brooklyn,Unknown,109,3.53,19.87,2166.12
2015-05-01 00:00:00,Queens,N/A,9489,20.38,93.73,889427.88
2015-05-01 00:00:00,Queens,Staten Island,730,26.39,90.71,66219.97
2015-05-01 00:00:00,Brooklyn,EWR,220,18.34,101.18,22259.42
2015-06-01 00:00:00,Manhattan,EWR,17514,17.33,93.16,1631522.36
2015-06-01 00:00:00,N/A,EWR,63,8.74,81.99,5165.55
2015-06-01 00:00:00,Staten Island,Staten Island,63,4.72,24.36,1534.4
2015-06-01 00:00:00,Staten Island,N/A,5,9.1,19.59,97.95
2015-07-01 00:00:00,EWR,N/A,12,9.86,43.63,523.55
2015-09-01 00:00:00,Manhattan,Brooklyn,377619,6.1,26.51,10010553.75
2015-09-01 00:00:00,Bronx,Queens,317,10.59,40.98,12989.51
2015-10-01 00:00:00,Queens,Brooklyn,96244,12.79,45.11,4341702.74
2015-11-01 00:00:00,Manhattan,Bronx,48997,145.85,32.26,1580602.86
2015-11-01 00:00:00,Brooklyn,Bronx,438,15.6,52.86,23152.66
2015-11-01 00:00:00,N/A,Bronx,22,5.37,22.88,503.25
2015-11-01 00:00:00,Bronx,Brooklyn,105,15.92,56.02,5882.54
2016-01-01 00:00:00,Manhattan,Unknown,2876,2.6,17.62,50669.1
2016-01-01 00:00:00,Brooklyn,Bronx,417,15.69,50.81,21189.04
2016-01-01 00:00:00,Bronx,N/A,132,12.28,62.46,8244.77
2016-02-01 00:00:00,Queens,Brooklyn,78003,12.88,44.78,3493047.82
2016-02-01 00:00:00,Unknown,Bronx,123,8.84,32.83,4038.64
2016-02-01 00:00:00,Manhattan,Unknown,2952,2.6,16.79,49560.0
2016-03-01 00:00:00,N/A,Brooklyn,35,21.3,101.8,3562.86
2016-03-01 00:00:00,Bronx,Unknown,8,3.69,17.53,140.23
2016-04-01 00:00:00,Queens,Brooklyn,85900,12.75,44.79,3847057.39
2016-04-01 00:00:00,Unknown,Queens,1462,7.56,36.75,53723.46
2016-04-01 00:00:00,Brooklyn,EWR,185,17.69,96.05,17770.15
2016-04-01 00:00:00,N/A,EWR,75,10.93,82.35,6176.45
2016-05-01 00:00:00,Queens,EWR,475,31.99,138.77,65917.45
2016-05-01 00:00:00,Unknown,Brooklyn,1175,6.07,27.05,31779.98
2016-05-01 00:00:00,N/A,Unknown,25,4.23,64.02,1600.55
2016-06-01 00:00:00,Brooklyn,Brooklyn,133815,2.3,12.89,1725541.7
2016-06-01 00:00:00,Queens,Bronx,10742,15.09,53.34,572964.57
2016-07-01 00:00:00,Bronx,Queens,330,11.64,45.51,15018.45
2016-07-01 00:00:00,Unknown,Brooklyn,989,6.51,28.41,28095.1
2016-07-01 00:00:00,Queens,Unknown,631,11.04,45.54,28738.45
2016-07-01 00:00:00,Brooklyn,N/A,172,21.8,105.47,18140.41
2016-07-01 00:00:00,Brooklyn,Staten Island,70,13.56,56.75,3972.29
2016-08-01 00:00:00,Manhattan,N/A,10616,13.43,77.92,827202.13
2016-08-01 00:00:00,Manhattan,Staten Island,1301,18.82,78.75,102457.1
2016-08-01 00:00:00,Queens,Unknown,589,11.69,47.78,28142.33
2016-08-01 00:00:00,Brooklyn,EWR,122,17.86,96.95,11827.83
2016-09-01 00:00:00,Manhattan,Queens,363434,11.5,42.71,15523357.45
2016-09-01 00:00:00,Bronx,Brooklyn,109,16.24,63.97,6972.24
2016-10-01 00:00:00,Staten Island,Staten Island,348,2.64,19.01,6616.94
2016-10-01 00:00:00,Queens,EWR,382,33.22,142.99,54621.28
2016-10-01 00:00:00,N/A,EWR,59,10.05,89.21,5263.23
2016-12-01 00:00:00,Queens,N/A,7415,20.54,93.61,694117.57
2016-12-01 00:00:00,Queens,Staten Island,465,26.78,90.85,42246.15
2016-12-01 00:00:00,Staten Island,Staten Island,406,3.35,19.36,7860.74
2016-12-01 00:00:00,EWR,Manhattan,17,15.82,79.6,1353.24
2016-12-01 00:00:00,Staten Island,N/A,8,19.2,115.1,920.81
2017-01-01 00:00:00,Manhattan,Bronx,42213,8.68,30.88,1303449.57
2017-01-01 00:00:00,Brooklyn,Queens,7311,7.63,29.06,212486.87
2017-01-01 00:00:00,Queens,Bronx,8763,16.03,54.74,479691.91
2017-01-01 00:00:00,Unknown,Queens,1280,6.8,35.88,45932.03
2017-02-01 00:00:00,Queens,Unknown,347,10.66,44.31,15375.49
2017-03-01 00:00:00,Queens,Manhattan,336167,13.19,52.82,17757528.57
2017-03-01 00:00:00,N/A,N/A,1975,6.1,69.73,137718.97
2017-03-01 00:00:00,Staten Island,Staten Island,199,2.81,18.25,3632.34
2017-04-01 00:00:00,Brooklyn,Manhattan,39491,5.04,23.12,912925.21
2017-04-01 00:00:00,Bronx,Queens,237,11.48,45.74,10840.82
2017-05-01 00:00:00,Queens,Manhattan,365691,13.11,53.59,19598745.57
2017-05-01 00:00:00,Staten Island,Staten Island,90,3.12,25.12,2260.74
2017-06-01 00:00:00,Queens,Queens,150150,5.55,22.23,3337353.31
2017-06-01 00:00:00,Unknown,Manhattan,16599,2.22,15.08,250394.99
2017-06-01 00:00:00,Manhattan,Bronx,44591,8.61,31.66,1411650.03
2017-06-01 00:00:00,Brooklyn,Bronx,331,15.51,52.38,17338.75
2017-06-01 00:00:00,Staten Island,Manhattan,7,12.04,68.76,481.3
2017-07-01 00:00:00,Manhattan,Manhattan,7157728,1.9,12.42,88928371.84
2017-07-01 00:00:00,Queens,N/A,9816,20.61,93.49,917680.14
2017-07-01 00:00:00,Queens,Staten Island,638,26.65,92.99,59330.21
2017-07-01 00:00:00,Staten Island,Staten Island,78,3.78,28.37,2212.82
2017-08-01 00:00:00,Queens,Queens,151571,5.84,22.74,3447457.08
2017-08-01 00:00:00,Bronx,Manhattan,2154,3.91,17.56,37819.89
2017-08-01 00:00:00,N/A,Manhattan,190,10.96,42.14,8007.14
2017-08-01 00:00:00,Unknown,Brooklyn,704,6.74,29.65,20873.29
2017-09-01 00:00:00,Queens,Manhattan,331727,13.25,52.95,17565014.22
2017-09-01 00:00:00,Unknown,Brooklyn,765,6.61,29.21,22344.97
2017-09-01 00:00:00,Bronx,N/A,85,12.63,65.05,5529.56
2017-10-01 00:00:00,Manhattan,Unknown,2737,2.81,16.43,44964.6
2017-10-01 00:00:00,EWR,Manhattan,24,17.7,92.61,2222.64
2017-10-01 00:00:00,Staten Island,Manhattan,8,18.63,79.0,632.02
2017-12-01 00:00:00,Bronx,Bronx,4494,2.72,13.73,61697.31
2018-01-01 00:00:00,Manhattan,Staten Island,1094,19.29,78.48,85857.57
2018-01-01 00:00:00,Manhattan,N/A,6386,13.91,80.28,512644.95
2018-01-01 00:00:00,Unknown,Queens,1180,6.22,37.03,43690.29
2018-02-01 00:00:00,Queens,N/A,7493,20.6,95.03,712044.94
2018-02-01 00:00:00,Queens,Staten Island,402,26.48,91.17,36649.28
2018-02-01 00:00:00,Unknown,Bronx,89,7.84,34.32,3054.63
2018-03-01 00:00:00,Queens,Unknown,473,12.81,50.39,23836.55
2018-03-01 00:00:00,Bronx,N/A,95,12.44,61.87,5877.29
2018-04-01 00:00:00,Queens,Manhattan,347593,13.07,52.34,18192481.79
2018-04-01 00:00:00,Manhattan,Bronx,44107,8.66,31.68,1397289.47
2018-04-01 00:00:00,Brooklyn,Queens,6824,8.61,32.05,218691.04
2018-04-01 00:00:00,N/A,EWR,51,8.95,84.79,4324.07
2018-05-01 00:00:00,Queens,Queens,139720,5.55,22.8,3185575.42
2018-05-01 00:00:00,Bronx,N/A,105,12.14,70.93,7447.3
2018-05-01 00:00:00,N/A,N/A,1410,6.4,70.7,99690.12
2018-05-01 00:00:00,Unknown,N/A,92,7.59,97.42,8962.22
2018-05-01 00:00:00,N/A,Staten Island,4,4.23,92.8,371.2
2018-06-01 00:00:00,Bronx,Bronx,4893,3.15,15.34,75056.39
2018-06-01 00:00:00,N/A,Manhattan,206,7.85,36.42,7503.28
2018-07-01 00:00:00,Unknown,N/A,81,9.11,101.16,8193.81
2014-02-01 00:00:00,Unknown,Staten Island,1,27.6,93.16,93.16
2014-03-01 00:00:00,Staten Island,Brooklyn,14,7.61,27.38,383.29
2014-04-01 00:00:00,N/A,Staten Island,8,6.56,28.57,228.58
2014-04-01 00:00:00,Staten Island,Queens,4,15.86,50.71,202.83
2014-12-01 00:00:00,N/A,EWR,97,9.47,85.8,8322.5
2015-01-01 00:00:00,Staten Island,N/A,13,23.14,125.1,1626.32
2015-02-01 00:00:00,N/A,Brooklyn,55,7.13,29.62,1629.12
2015-12-01 00:00:00,Manhattan,Queens,415501,46.78,40.81,16955318.59
2015-12-01 00:00:00,Bronx,Bronx,5537,2.63,12.7,70330.33
2015-12-01 00:00:00,Unknown,N/A,113,8.04,81.92,9257.18
2015-12-01 00:00:00,Unknown,Staten Island,5,19.44,80.8,404.01
2015-12-01 00:00:00,EWR,Manhattan,13,17.29,81.58,1060.5
2016-06-01 00:00:00,N/A,Unknown,20,2.34,43.45,869.0
2016-11-01 00:00:00,Bronx,Unknown,3,1.97,28.79,86.36
2017-01-01 00:00:00,N/A,EWR,57,10.26,84.15,4796.83
2017-02-01 00:00:00,EWR,N/A,8,16.04,60.65,485.21
2017-03-01 00:00:00,Bronx,EWR,5,23.07,106.57,532.84
2017-04-01 00:00:00,EWR,N/A,15,15.16,59.78,896.7
2017-06-01 00:00:00,N/A,Unknown,7,8.84,41.05,287.37
2017-11-01 00:00:00,Manhattan,Bronx,36025,8.66,31.52,1135587.51
2017-11-01 00:00:00,Unknown,N/A,78,7.15,85.21,6646.34
2017-11-01 00:00:00,Brooklyn,N/A,99,21.79,110.88,10977.57
2017-11-01 00:00:00,Brooklyn,Staten Island,47,12.27,52.71,2477.35
2017-11-01 00:00:00,Staten Island,Queens,6,18.43,64.71,388.26
2014-12-01 00:00:00,Unknown,EWR,71,14.57,82.02,5823.51
2016-10-01 00:00:00,Staten Island,N/A,7,22.41,206.98,1448.84
2017-03-01 00:00:00,Staten Island,N/A,5,23.09,139.09,695.44
2017-08-01 00:00:00,Staten Island,Manhattan,8,18.13,65.28,522.26
2018-05-01 00:00:00,Bronx,Staten Island,3,36.52,185.29,555.86
2014-01-01 00:00:00,EWR,Brooklyn,4,15.7,55.95,223.8
2015-03-01 00:00:00,Staten Island,Unknown,2,0.25,41.33,82.66
2016-07-01 00:00:00,EWR,Staten Island,1,20.04,68.8,68.8
2017-07-01 00:00:00,Bronx,EWR,5,36.0,140.18,700.9
2018-05-01 00:00:00,Unknown,Staten Island,2,14.5,36.21,72.41
2015-11-01 00:00:00,Staten Island,Staten Island,68,4.89,29.56,2009.74
2015-11-01 00:00:00,Staten Island,N/A,8,28.67,210.53,1684.24
2017-04-01 00:00:00,EWR,Staten Island,1,11.0,44.8,44.8
2017-11-01 00:00:00,Unknown,Staten Island,4,17.75,65.69,262.76
2015-01-01 00:00:00,Bronx,EWR,5,27.41,119.2,596.0
2017-05-01 00:00:00,Staten Island,N/A,6,21.03,102.31,613.87
2017-09-01 00:00:00,Bronx,Staten Island,3,27.43,104.24,312.72
2018-03-01 00:00:00,Bronx,Staten Island,1,28.78,92.32,92.32
2018-10-01 00:00:00,Manhattan,Manhattan,20,1.56,10.48,209.61
2018-07-01 00:00:00,Unknown,Staten Island,3,10.56,40.31,120.94
2015-10-01 00:00:00,EWR,Brooklyn,1,35.71,120.13,120.13
2016-05-01 00:00:00,EWR,Bronx,1,29.32,197.34,197.34
2017-03-01 00:00:00,N/A,Staten Island,1,34.3,125.23,125.23
2018-12-01 00:00:00,Manhattan,Queens,1,15.28,64.8,64.8
2018-08-01 00:00:00,Manhattan,Queens,1,11.7,43.8,43.8
2017-07-01 00:00:00,Staten Island,N/A,2,11.35,95.44,190.88
2016-07-01 00:00:00,EWR,N/A,5,7.55,42.3,211.5
2016-03-01 00:00:00,Staten Island,Unknown,1,2.95,195.3,195.3
2017-06-01 00:00:00,EWR,Brooklyn,1,16.52,88.8,88.8
2018-02-01 00:00:00,Staten Island,EWR,1,8.09,164.4,164.4
2020-03-01 00:00:00,Manhattan,Manhattan,6,1.2,8.41,50.48
2014-01-01 00:00:00,Queens,Brooklyn,78860,12.62,42.54,3354531.84
2014-01-01 00:00:00,Manhattan,Bronx,50272,9.1,31.46,1581735.5
2014-01-01 00:00:00,N/A,EWR,101,9.87,91.2,9211.62
2014-02-01 00:00:00,Queens,Queens,142950,4.65,18.59,2657477.79
2014-02-01 00:00:00,Staten Island,Staten Island,60,2.85,18.41,1104.83
2014-02-01 00:00:00,Staten Island,N/A,5,19.73,127.08,635.38
2014-03-01 00:00:00,Queens,Manhattan,386966,11.5,44.3,17142506.67
2014-03-01 00:00:00,Brooklyn,Bronx,916,14.73,48.23,44175.53
2014-04-01 00:00:00,Manhattan,EWR,18696,17.26,88.61,1656675.49
2014-05-01 00:00:00,N/A,EWR,139,10.63,89.3,12412.1
2014-05-01 00:00:00,Bronx,Brooklyn,139,14.55,48.6,6755.22
2014-05-01 00:00:00,Queens,EWR,656,27.77,125.69,82453.03
2014-06-01 00:00:00,Unknown,Brooklyn,1471,6.02,25.0,36776.18
2014-06-01 00:00:00,N/A,Unknown,78,2.96,52.97,4131.5
2014-07-01 00:00:00,Queens,Brooklyn,90669,12.48,42.0,3808215.91
2014-07-01 00:00:00,Manhattan,EWR,17889,17.24,89.0,1592064.22
2014-07-01 00:00:00,Unknown,EWR,54,18.06,91.93,4964.45
2014-08-01 00:00:00,Queens,N/A,9811,358.1,87.65,859948.58
2014-08-01 00:00:00,Queens,Staten Island,990,26.74,88.16,87274.3
2014-08-01 00:00:00,Unknown,N/A,180,9.96,66.66,11998.04
2014-08-01 00:00:00,N/A,EWR,146,11.0,84.86,12389.33
2014-08-01 00:00:00,Brooklyn,EWR,223,17.54,93.41,20830.1
2014-09-01 00:00:00,Manhattan,N/A,16468,11.64,71.42,1176065.51
2014-09-01 00:00:00,Queens,EWR,538,29.26,126.94,68295.74
2014-09-01 00:00:00,Manhattan,Staten Island,1742,18.88,75.81,132062.57
2014-09-01 00:00:00,EWR,Unknown,11,7.11,89.16,980.8
2014-10-01 00:00:00,Manhattan,Brooklyn,472945,33.44,25.82,12210266.81
2014-10-01 00:00:00,EWR,Queens,3,31.36,137.31,411.92
2014-10-01 00:00:00,Unknown,Brooklyn,1319,6.39,26.58,35053.58
2014-11-01 00:00:00,Brooklyn,Bronx,504,15.3,49.92,25158.55
2014-11-01 00:00:00,Unknown,Bronx,136,8.93,33.37,4538.45
2014-11-01 00:00:00,N/A,Brooklyn,69,7.83,43.01,2967.86
2014-11-01 00:00:00,EWR,Manhattan,13,16.83,87.81,1141.54
2014-12-01 00:00:00,Queens,Unknown,1002,8.22,39.24,39314.01
2015-01-01 00:00:00,Brooklyn,Manhattan,61545,5.04,22.46,1382257.35
2015-01-01 00:00:00,Manhattan,N/A,11688,11.64,71.99,841472.8
2015-01-01 00:00:00,Manhattan,Staten Island,1662,18.85,76.34,126873.61
2015-02-01 00:00:00,Unknown,Queens,1475,8.48,35.15,51852.43
2015-03-01 00:00:00,Unknown,Brooklyn,1564,5.62,24.45,38243.71
2015-03-01 00:00:00,Bronx,Queens,398,10.43,40.04,15934.63
2015-04-01 00:00:00,Manhattan,Manhattan,10794522,24.46,12.51,134986710.12
2015-04-01 00:00:00,Queens,N/A,9045,19.78,90.0,814090.86
2015-04-01 00:00:00,Queens,Staten Island,716,26.51,89.28,63922.92
2015-04-01 00:00:00,Bronx,N/A,135,11.86,63.61,8586.72
2015-04-01 00:00:00,N/A,EWR,94,9.3,89.23,8387.85
2015-05-01 00:00:00,N/A,N/A,4321,4.97,47.14,203698.58
2015-05-01 00:00:00,Manhattan,EWR,20793,17.35,92.79,1929411.06
2015-05-01 00:00:00,Unknown,Queens,1757,8.1,36.18,63575.96
2015-05-01 00:00:00,Bronx,N/A,135,12.59,66.13,8926.91
2015-05-01 00:00:00,EWR,Manhattan,15,15.97,69.48,1042.27
2015-05-01 00:00:00,Bronx,Staten Island,2,36.41,114.18,228.35
2015-06-01 00:00:00,Brooklyn,Bronx,478,15.43,52.09,24899.52
2015-06-01 00:00:00,Unknown,N/A,97,9.32,72.98,7079.4
2015-06-01 00:00:00,Bronx,Unknown,16,1.19,13.01,208.16
2015-06-01 00:00:00,Unknown,Staten Island,2,14.45,68.88,137.75
2015-07-01 00:00:00,Manhattan,EWR,15951,17.38,92.95,1482672.92
2015-07-01 00:00:00,Unknown,Queens,1563,7.98,34.7,54230.35
2015-07-01 00:00:00,N/A,Queens,105,12.93,51.08,5363.61
2015-08-01 00:00:00,Queens,Queens,183591,5.62,21.49,3945691.62
2015-08-01 00:00:00,Brooklyn,Manhattan,52332,5.03,22.63,1184369.83
2015-08-01 00:00:00,N/A,N/A,2836,5.56,56.54,160355.32
2015-08-01 00:00:00,Bronx,N/A,130,10.42,52.67,6847.01
2015-09-01 00:00:00,Queens,Queens,172102,5.53,21.49,3697852.58
2015-09-01 00:00:00,Unknown,N/A,109,12.71,87.93,9584.67
2015-09-01 00:00:00,N/A,Bronx,28,9.03,66.8,1870.41
2015-09-01 00:00:00,Staten Island,Staten Island,128,3.45,25.18,3223.45
2015-09-01 00:00:00,Brooklyn,EWR,162,17.81,95.15,15413.63
2015-09-01 00:00:00,Unknown,Staten Island,5,12.38,50.72,253.6
2015-10-01 00:00:00,Unknown,Unknown,134290,57.91,16.27,2185072.2
2015-10-01 00:00:00,N/A,N/A,3315,5.22,55.47,183895.75
2015-10-01 00:00:00,Brooklyn,N/A,213,15.5,81.69,17400.21
2015-10-01 00:00:00,Brooklyn,Staten Island,68,13.48,62.5,4250.0
2015-10-01 00:00:00,Staten Island,Brooklyn,9,8.17,31.54,283.86
2015-11-01 00:00:00,Queens,Manhattan,398480,12.9,50.81,20248759.21
2015-11-01 00:00:00,Unknown,Queens,1492,7.95,36.0,53709.11
2016-01-01 00:00:00,Unknown,Brooklyn,1139,6.17,26.3,29954.24
2016-02-01 00:00:00,N/A,Queens,70,13.71,57.69,4038.06
2016-03-01 00:00:00,Manhattan,Manhattan,10126483,5.09,12.32,124768454.85
2016-03-01 00:00:00,Queens,Manhattan,405480,25.11,50.47,20463463.65
2016-03-01 00:00:00,Brooklyn,Bronx,535,15.23,50.68,27115.6
2016-03-01 00:00:00,Unknown,Brooklyn,1246,6.09,26.41,32907.38
2016-04-01 00:00:00,Manhattan,Queens,418662,10.02,40.66,17023124.28
2016-04-01 00:00:00,Bronx,Brooklyn,114,15.38,52.22,5953.27
2016-05-01 00:00:00,Manhattan,Bronx,59504,8.83,32.04,1906457.31
2016-05-01 00:00:00,Bronx,N/A,162,12.27,57.09,9249.34
2016-05-01 00:00:00,Staten Island,Brooklyn,6,14.28,56.27,337.61
2016-05-01 00:00:00,Brooklyn,Unknown,95,4.23,24.22,2300.95
